"Class","Spec","Talent","Talent.Level","Spec.Class"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Mindbender","","Discipline.Priest"
"Priest","Discipline","Shining Force","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Warlock","Affliction","Inevitable Demise","","Affliction.Warlock"
"Warlock","Affliction","Writhe in Agony","","Affliction.Warlock"
"Warlock","Affliction","Dark Pact","","Affliction.Warlock"
"Warlock","Affliction","Phantom Singularity","","Affliction.Warlock"
"Warlock","Affliction","Mortal Coil","","Affliction.Warlock"
"Warlock","Affliction","Grimoire of Sacrifice","","Affliction.Warlock"
"Warlock","Affliction","Dark Soul: Misery","","Affliction.Warlock"
"Warlock","Affliction","Inevitable Demise","","Affliction.Warlock"
"Warlock","Affliction","Writhe in Agony","","Affliction.Warlock"
"Warlock","Affliction","Dark Pact","","Affliction.Warlock"
"Warlock","Affliction","Phantom Singularity","","Affliction.Warlock"
"Warlock","Affliction","Howl of Terror","","Affliction.Warlock"
"Warlock","Affliction","Grimoire of Sacrifice","","Affliction.Warlock"
"Warlock","Affliction","Dark Soul: Misery","","Affliction.Warlock"
"Druid","Guardian","Brambles","","Guardian.Druid"
"Druid","Guardian","Wild Charge","","Guardian.Druid"
"Druid","Guardian","Restoration Affinity","","Guardian.Druid"
"Druid","Guardian","Mighty Bash","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Survival of the Fittest","","Guardian.Druid"
"Druid","Guardian","Rend and Tear","","Guardian.Druid"
"Monk","Windwalker","Chi Wave","","Windwalker.Monk"
"Monk","Windwalker","Tiger's Lust","","Windwalker.Monk"
"Monk","Windwalker","Fist of the White Tiger","","Windwalker.Monk"
"Monk","Windwalker","Ring of Peace","","Windwalker.Monk"
"Monk","Windwalker","Diffuse Magic","","Windwalker.Monk"
"Monk","Windwalker","Dance of Chi-Ji","","Windwalker.Monk"
"Monk","Windwalker","Whirling Dragon Punch","","Windwalker.Monk"
"Hunter","Marksmanship","Master Marksman","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Unbreakable Spirit","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Warlock","Affliction","Inevitable Demise","","Affliction.Warlock"
"Warlock","Affliction","Writhe in Agony","","Affliction.Warlock"
"Warlock","Affliction","Dark Pact","","Affliction.Warlock"
"Warlock","Affliction","Phantom Singularity","","Affliction.Warlock"
"Warlock","Affliction","Mortal Coil","","Affliction.Warlock"
"Warlock","Affliction","Grimoire of Sacrifice","","Affliction.Warlock"
"Warlock","Affliction","Dark Soul: Misery","","Affliction.Warlock"
"DemonHunter","Vengeance","Abyssal Strike","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Fallout","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Spirit Bomb","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Fracture","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Quickened Sigils","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Demonic","","Vengeance.DemonHunter"
"DemonHunter","Vengeance","Last Resort","","Vengeance.DemonHunter"
"Druid","Guardian","Brambles","","Guardian.Druid"
"Druid","Guardian","Wild Charge","","Guardian.Druid"
"Druid","Guardian","Restoration Affinity","","Guardian.Druid"
"Druid","Guardian","Mighty Bash","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Survival of the Fittest","","Guardian.Druid"
"Druid","Guardian","Rend and Tear","","Guardian.Druid"
"Druid","Guardian","Brambles","","Guardian.Druid"
"Druid","Guardian","Wild Charge","","Guardian.Druid"
"Druid","Guardian","Balance Affinity","","Guardian.Druid"
"Druid","Guardian","Mass Entanglement","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Guardian of Elune","","Guardian.Druid"
"Druid","Guardian","Tooth and Claw","","Guardian.Druid"
"Mage","Frost","Lonely Winter","","Frost.Mage"
"Mage","Frost","Shimmer","","Frost.Mage"
"Mage","Frost","Rune of Power","","Frost.Mage"
"Mage","Frost","Frozen Touch","","Frost.Mage"
"Mage","Frost","Ring of Frost","","Frost.Mage"
"Mage","Frost","Freezing Rain","","Frost.Mage"
"Mage","Frost","Thermal Void","","Frost.Mage"
"Druid","Balance","Force of Nature","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mighty Bash","","Balance.Druid"
"Druid","Balance","Starlord","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Priest","Holy","Trail of Light","","Holy.Priest"
"Priest","Holy","Body and Soul","","Holy.Priest"
"Priest","Holy","Binding Heals","","Holy.Priest"
"Priest","Holy","Shining Force","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Germination","","Restoration.Druid"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Angelic Feather","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Shining Force","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Druid","Guardian","Brambles","","Guardian.Druid"
"Druid","Guardian","Renewal","","Guardian.Druid"
"Druid","Guardian","Restoration Affinity","","Guardian.Druid"
"Druid","Guardian","Mighty Bash","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Survival of the Fittest","","Guardian.Druid"
"Druid","Guardian","Rend and Tear","","Guardian.Druid"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Unbreakable Spirit","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Restoration Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"DeathKnight","Frost","Cold Heart","","Frost.DeathKnight"
"DeathKnight","Frost","Runic Attenuation","","Frost.DeathKnight"
"DeathKnight","Frost","Blinding Sleet","","Frost.DeathKnight"
"DeathKnight","Frost","Frostscythe","","Frost.DeathKnight"
"DeathKnight","Frost","Death Pact","","Frost.DeathKnight"
"DeathKnight","Frost","Gathering Storm","","Frost.DeathKnight"
"DeathKnight","Frost","Breath of Sindragosa","","Frost.DeathKnight"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Germination","","Restoration.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Solstice","","Balance.Druid"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Renewal","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mighty Bash","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Double Time","","Fury.Warrior"
"Warrior","Fury","Frenzy","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Dragon Roar","","Fury.Warrior"
"Warrior","Fury","Anger Management","","Fury.Warrior"
"Priest","Shadow","Unfurling Darkness","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Void Torrent","","Shadow.Priest"
"Priest","Shadow","Ancient Madness","","Shadow.Priest"
"Priest","Shadow","Death and Madness","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Searing Nightmare","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Auspicious Spirits","","Shadow.Priest"
"Priest","Shadow","Mindbender","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Wave","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Druid","Guardian","Brambles","","Guardian.Druid"
"Druid","Guardian","Wild Charge","","Guardian.Druid"
"Druid","Guardian","Restoration Affinity","","Guardian.Druid"
"Druid","Guardian","Mass Entanglement","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Survival of the Fittest","","Guardian.Druid"
"Druid","Guardian","Rend and Tear","","Guardian.Druid"
"Hunter","Marksmanship","Master Marksman","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Unbreakable Spirit","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Shield Discipline","","Discipline.Priest"
"Priest","Discipline","Shining Force","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Unbreakable Spirit","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Seraphim","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"DeathKnight","Unholy","Clawing Shadows","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Blight","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Pestilent Pustules","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Assault","","Unholy.DeathKnight"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Hunter","Marksmanship","Master Marksman","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"DemonHunter","Havoc","Blind Fury","","Havoc.DemonHunter"
"DemonHunter","Havoc","Insatiable Hunger","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","Cycle of Hatred","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unleashed Power","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Stellar Drift","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Tiger's Lust","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Diffuse Magic","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"DeathKnight","Unholy","Infected Claws","","Unholy.DeathKnight"
"DeathKnight","Unholy","Bursting Sores","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Pestilent Pustules","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"DeathKnight","Unholy","Infected Claws","","Unholy.DeathKnight"
"DeathKnight","Unholy","Bursting Sores","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Fist of Justice","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Priest","Discipline","Twist of Fate","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Paladin","Retribution","Zeal","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Eye for an Eye","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Selfless Healer","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Hunter","Marksmanship","Master Marksman","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Priest","Discipline","Twist of Fate","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Shining Force","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Netherwalk","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Druid","Balance","Nature's Balance","","Balance.Druid"
"Druid","Balance","Wild Charge","","Balance.Druid"
"Druid","Balance","Guardian Affinity","","Balance.Druid"
"Druid","Balance","Mass Entanglement","","Balance.Druid"
"Druid","Balance","Incarnation: Chosen of Elune","","Balance.Druid"
"Druid","Balance","Twin Moons","","Balance.Druid"
"Druid","Balance","Fury of Elune","","Balance.Druid"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Dark Shadow","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Paladin","Retribution","Righteous Verdict","","Retribution.Paladin"
"Paladin","Retribution","Blade of Wrath","","Retribution.Paladin"
"Paladin","Retribution","Fist of Justice","","Retribution.Paladin"
"Paladin","Retribution","Unbreakable Spirit","","Retribution.Paladin"
"Paladin","Retribution","Divine Purpose","","Retribution.Paladin"
"Paladin","Retribution","Healing Hands","","Retribution.Paladin"
"Paladin","Retribution","Sanctified Wrath","","Retribution.Paladin"
"Priest","Holy","Trail of Light","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Binding Heals","","Holy.Priest"
"Priest","Holy","Shining Force","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Halo","","Holy.Priest"
"Priest","Holy","Holy Word: Salvation","","Holy.Priest"
"DeathKnight","Frost","Inexorable Assault","","Frost.DeathKnight"
"DeathKnight","Frost","Murderous Efficiency","","Frost.DeathKnight"
"DeathKnight","Frost","Blinding Sleet","","Frost.DeathKnight"
"DeathKnight","Frost","Avalanche","","Frost.DeathKnight"
"DeathKnight","Frost","Wraith Walk","","Frost.DeathKnight"
"DeathKnight","Frost","Gathering Storm","","Frost.DeathKnight"
"DeathKnight","Frost","Obliteration","","Frost.DeathKnight"
"DeathKnight","Unholy","Clawing Shadows","","Unholy.DeathKnight"
"DeathKnight","Unholy","Bursting Sores","","Unholy.DeathKnight"
"DeathKnight","Unholy","Asphyxiate","","Unholy.DeathKnight"
"DeathKnight","Unholy","Harbinger of Doom","","Unholy.DeathKnight"
"DeathKnight","Unholy","Wraith Walk","","Unholy.DeathKnight"
"DeathKnight","Unholy","Unholy Pact","","Unholy.DeathKnight"
"DeathKnight","Unholy","Army of the Damned","","Unholy.DeathKnight"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Fist of Justice","","Holy.Paladin"
"Paladin","Holy","Unbreakable Spirit","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"DeathKnight","Frost","Inexorable Assault","","Frost.DeathKnight"
"DeathKnight","Frost","Murderous Efficiency","","Frost.DeathKnight"
