"Class","Spec","Talent","Talent.Level","Spec.Class"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Feral Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Germination","","Restoration.Druid"
"Priest","Shadow","Unfurling Darkness","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Void Torrent","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Shaman","Elemental","Echo of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Echoing Shock","","Elemental.Shaman"
"Shaman","Elemental","Earth Shield","","Elemental.Shaman"
"Shaman","Elemental","Master of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Nature's Guardian","","Elemental.Shaman"
"Shaman","Elemental","Primal Elementalist","","Elemental.Shaman"
"Shaman","Elemental","Stormkeeper","","Elemental.Shaman"
"Monk","Windwalker","Chi Burst","","Windwalker.Monk"
"Monk","Windwalker","Tiger's Lust","","Windwalker.Monk"
"Monk","Windwalker","Ascension","","Windwalker.Monk"
"Monk","Windwalker","Ring of Peace","","Windwalker.Monk"
"Monk","Windwalker","Diffuse Magic","","Windwalker.Monk"
"Monk","Windwalker","Dance of Chi-Ji","","Windwalker.Monk"
"Monk","Windwalker","Whirling Dragon Punch","","Windwalker.Monk"
"Shaman","Elemental","Earthen Rage","","Elemental.Shaman"
"Shaman","Elemental","Echoing Shock","","Elemental.Shaman"
"Shaman","Elemental","Earth Shield","","Elemental.Shaman"
"Shaman","Elemental","Master of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Nature's Guardian","","Elemental.Shaman"
"Shaman","Elemental","Primal Elementalist","","Elemental.Shaman"
"Shaman","Elemental","Stormkeeper","","Elemental.Shaman"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Unbound Chaos","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Feral Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Germination","","Restoration.Druid"
"Priest","Holy","Enlightenment","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Rogue","Outlaw","Quick Draw","","Outlaw.Rogue"
"Rogue","Outlaw","Acrobatic Strikes","","Outlaw.Rogue"
"Rogue","Outlaw","Deeper Stratagem","","Outlaw.Rogue"
"Rogue","Outlaw","Elusiveness","","Outlaw.Rogue"
"Rogue","Outlaw","Blinding Powder","","Outlaw.Rogue"
"Rogue","Outlaw","Alacrity","","Outlaw.Rogue"
"Rogue","Outlaw","Blade Rush","","Outlaw.Rogue"
"Rogue","Assassination","Master Poisoner","","Assassination.Rogue"
"Rogue","Assassination","Subterfuge","","Assassination.Rogue"
"Rogue","Assassination","Marked for Death","","Assassination.Rogue"
"Rogue","Assassination","Elusiveness","","Assassination.Rogue"
"Rogue","Assassination","Internal Bleeding","","Assassination.Rogue"
"Rogue","Assassination","Alacrity","","Assassination.Rogue"
"Rogue","Assassination","Poison Bomb","","Assassination.Rogue"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Wave","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Tiger's Lust","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Impending Victory","","Fury.Warrior"
"Warrior","Fury","Frenzy","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Bladestorm","","Fury.Warrior"
"Warrior","Fury","Reckless Abandon","","Fury.Warrior"
"Hunter","Marksmanship","Serpent Sting","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Shadowburn","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Roaring Blaze","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Fist of Justice","","Holy.Paladin"
"Paladin","Holy","Unbreakable Spirit","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Sanctified Wrath","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"DeathKnight","Frost","Inexorable Assault","","Frost.DeathKnight"
"DeathKnight","Frost","Murderous Efficiency","","Frost.DeathKnight"
"DeathKnight","Frost","Blinding Sleet","","Frost.DeathKnight"
"DeathKnight","Frost","Avalanche","","Frost.DeathKnight"
"DeathKnight","Frost","Wraith Walk","","Frost.DeathKnight"
"DeathKnight","Frost","Gathering Storm","","Frost.DeathKnight"
"DeathKnight","Frost","Obliteration","","Frost.DeathKnight"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Psychic Voice","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mighty Bash","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Flourish","","Restoration.Druid"
"Paladin","Holy","Light's Hammer","","Holy.Paladin"
"Paladin","Holy","Judgment of Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Rule of Law","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Virtue","","Holy.Paladin"
"Warrior","Fury","Sudden Death","","Fury.Warrior"
"Warrior","Fury","Double Time","","Fury.Warrior"
"Warrior","Fury","Frenzy","","Fury.Warrior"
"Warrior","Fury","Warpaint","","Fury.Warrior"
"Warrior","Fury","Cruelty","","Fury.Warrior"
"Warrior","Fury","Dragon Roar","","Fury.Warrior"
"Warrior","Fury","Reckless Abandon","","Fury.Warrior"
"Druid","Feral","Lunar Inspiration","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Guardian Affinity","","Feral.Druid"
"Druid","Feral","Mighty Bash","","Feral.Druid"
"Druid","Feral","Soul of the Forest","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Feral Frenzy","","Feral.Druid"
"Warlock","Destruction","Flashover","","Destruction.Warlock"
"Warlock","Destruction","Reverse Entropy","","Destruction.Warlock"
"Warlock","Destruction","Dark Pact","","Destruction.Warlock"
"Warlock","Destruction","Cataclysm","","Destruction.Warlock"
"Warlock","Destruction","Mortal Coil","","Destruction.Warlock"
"Warlock","Destruction","Grimoire of Sacrifice","","Destruction.Warlock"
"Warlock","Destruction","Dark Soul: Instability","","Destruction.Warlock"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Priest","Shadow","Death and Madness","","Shadow.Priest"
"Priest","Shadow","Body and Soul","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Auspicious Spirits","","Shadow.Priest"
"Priest","Shadow","Void Torrent","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Tip of the Spear","","Survival.Hunter"
"Hunter","Survival","Wildfire Infusion","","Survival.Hunter"
"Monk","Mistweaver","Mist Wrap","","Mistweaver.Monk"
"Monk","Mistweaver","Chi Torpedo","","Mistweaver.Monk"
"Monk","Mistweaver","Tiger's Lust","","Mistweaver.Monk"
"Monk","Mistweaver","Mana Tea","","Mistweaver.Monk"
"Monk","Mistweaver","Ring of Peace","","Mistweaver.Monk"
"Monk","Mistweaver","Healing Elixir","","Mistweaver.Monk"
"Monk","Mistweaver","Summon Jade Serpent Statue","","Mistweaver.Monk"
"Monk","Mistweaver","Focused Thunder","","Mistweaver.Monk"
"Monk","Mistweaver","Upwelling","","Mistweaver.Monk"
"DemonHunter","Havoc","Felblade","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demon Blades","","Havoc.DemonHunter"
"DemonHunter","Havoc","Glaive Tempest","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Monk","Brewmaster","Chi Wave","","Brewmaster.Monk"
"Monk","Brewmaster","Tiger's Lust","","Brewmaster.Monk"
"Monk","Brewmaster","Light Brewing","","Brewmaster.Monk"
"Monk","Brewmaster","Summon Black Ox Statue","","Brewmaster.Monk"
"Monk","Brewmaster","Ring of Peace","","Brewmaster.Monk"
"Monk","Brewmaster","Dampen Harm","","Brewmaster.Monk"
"Monk","Brewmaster","Rushing Jade Wind","","Brewmaster.Monk"
"Monk","Brewmaster","High Tolerance","","Brewmaster.Monk"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Shadow Focus","","Subtlety.Rogue"
"Rogue","Subtlety","Deeper Stratagem","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Druid","Restoration","Cenarion Ward","","Restoration.Druid"
"Druid","Restoration","Wild Charge","","Restoration.Druid"
"Druid","Restoration","Guardian Affinity","","Restoration.Druid"
"Druid","Restoration","Mass Entanglement","","Restoration.Druid"
"Druid","Restoration","Soul of the Forest","","Restoration.Druid"
"Druid","Restoration","Overgrowth","","Restoration.Druid"
"Druid","Restoration","Germination","","Restoration.Druid"
"Shaman","Restoration","Unleash Life","","Restoration.Shaman"
"Shaman","Restoration","Echo of the Elements","","Restoration.Shaman"
"Shaman","Restoration","Earthgrab Totem","","Restoration.Shaman"
"Shaman","Restoration","Earthen Wall Totem","","Restoration.Shaman"
"Shaman","Restoration","Nature's Guardian","","Restoration.Shaman"
"Shaman","Restoration","Flash Flood","","Restoration.Shaman"
"Shaman","Restoration","Ascendance","","Restoration.Shaman"
"Priest","Holy","Enlightenment","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Meteor","","Fire.Mage"
"Mage","Fire","Firestarter","","Fire.Mage"
"Mage","Fire","Shimmer","","Fire.Mage"
"Mage","Fire","Rune of Power","","Fire.Mage"
"Mage","Fire","Flame On","","Fire.Mage"
"Mage","Fire","Ring of Frost","","Fire.Mage"
"Mage","Fire","Living Bomb","","Fire.Mage"
"Mage","Fire","Kindling","","Fire.Mage"
"Paladin","Holy","Bestow Faith","","Holy.Paladin"
"Paladin","Holy","Saved by the Light","","Holy.Paladin"
"Paladin","Holy","Blinding Light","","Holy.Paladin"
"Paladin","Holy","Cavalier","","Holy.Paladin"
"Paladin","Holy","Divine Purpose","","Holy.Paladin"
"Paladin","Holy","Awakening","","Holy.Paladin"
"Paladin","Holy","Beacon of Faith","","Holy.Paladin"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"DemonHunter","Havoc","Blind Fury","","Havoc.DemonHunter"
"DemonHunter","Havoc","Insatiable Hunger","","Havoc.DemonHunter"
"DemonHunter","Havoc","Trail of Ruin","","Havoc.DemonHunter"
"DemonHunter","Havoc","Soul Rending","","Havoc.DemonHunter"
"DemonHunter","Havoc","First Blood","","Havoc.DemonHunter"
"DemonHunter","Havoc","Fel Eruption","","Havoc.DemonHunter"
"DemonHunter","Havoc","Demonic","","Havoc.DemonHunter"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Priest","Shadow","Unfurling Darkness","","Shadow.Priest"
"Priest","Shadow","Intangibility","","Shadow.Priest"
"Priest","Shadow","Misery","","Shadow.Priest"
"Priest","Shadow","Psychic Horror","","Shadow.Priest"
"Priest","Shadow","Shadow Crash","","Shadow.Priest"
"Priest","Shadow","Damnation","","Shadow.Priest"
"Priest","Shadow","Hungering Void","","Shadow.Priest"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Marked for Death","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Rogue","Subtlety","Premeditation","","Subtlety.Rogue"
"Rogue","Subtlety","Nightstalker","","Subtlety.Rogue"
"Rogue","Subtlety","Deeper Stratagem","","Subtlety.Rogue"
"Rogue","Subtlety","Soothing Darkness","","Subtlety.Rogue"
"Rogue","Subtlety","Prey on the Weak","","Subtlety.Rogue"
"Rogue","Subtlety","Enveloping Shadows","","Subtlety.Rogue"
"Rogue","Subtlety","Master of Shadows","","Subtlety.Rogue"
"Hunter","Marksmanship","Serpent Sting","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Rogue","Assassination","Master Poisoner","","Assassination.Rogue"
"Rogue","Assassination","Subterfuge","","Assassination.Rogue"
"Rogue","Assassination","Deeper Stratagem","","Assassination.Rogue"
"Rogue","Assassination","Elusiveness","","Assassination.Rogue"
"Rogue","Assassination","Internal Bleeding","","Assassination.Rogue"
"Rogue","Assassination","Alacrity","","Assassination.Rogue"
"Rogue","Assassination","Poison Bomb","","Assassination.Rogue"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Druid","Feral","Lunar Inspiration","","Feral.Druid"
"Druid","Feral","Wild Charge","","Feral.Druid"
"Druid","Feral","Guardian Affinity","","Feral.Druid"
"Druid","Feral","Mighty Bash","","Feral.Druid"
"Druid","Feral","Soul of the Forest","","Feral.Druid"
"Druid","Feral","Brutal Slash","","Feral.Druid"
"Druid","Feral","Feral Frenzy","","Feral.Druid"
"Warrior","Arms","Sudden Death","","Arms.Warrior"
"Warrior","Arms","Storm Bolt","","Arms.Warrior"
"Warrior","Arms","Massacre","","Arms.Warrior"
"Warrior","Arms","Defensive Stance","","Arms.Warrior"
"Warrior","Arms","Warbreaker","","Arms.Warrior"
"Warrior","Arms","Avatar","","Arms.Warrior"
"Warrior","Arms","Dreadnaught","","Arms.Warrior"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Tip of the Spear","","Survival.Hunter"
"Hunter","Survival","Wildfire Infusion","","Survival.Hunter"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Bloodseeker","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Warlock","Affliction","Inevitable Demise","","Affliction.Warlock"
"Warlock","Affliction","Writhe in Agony","","Affliction.Warlock"
"Warlock","Affliction","Dark Pact","","Affliction.Warlock"
"Warlock","Affliction","Phantom Singularity","","Affliction.Warlock"
"Warlock","Affliction","Howl of Terror","","Affliction.Warlock"
"Warlock","Affliction","Grimoire of Sacrifice","","Affliction.Warlock"
"Warlock","Affliction","Dark Soul: Misery","","Affliction.Warlock"
"Priest","Discipline","Castigation","","Discipline.Priest"
"Priest","Discipline","Body and Soul","","Discipline.Priest"
"Priest","Discipline","Power Word: Solace","","Discipline.Priest"
"Priest","Discipline","Psychic Voice","","Discipline.Priest"
"Priest","Discipline","Sins of the Many","","Discipline.Priest"
"Priest","Discipline","Purge the Wicked","","Discipline.Priest"
"Priest","Discipline","Lenience","","Discipline.Priest"
"Hunter","Survival","Alpha Predator","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Bloodseeker","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Rogue","Assassination","Master Poisoner","","Assassination.Rogue"
"Rogue","Assassination","Subterfuge","","Assassination.Rogue"
"Rogue","Assassination","Marked for Death","","Assassination.Rogue"
"Rogue","Assassination","Elusiveness","","Assassination.Rogue"
"Rogue","Assassination","Internal Bleeding","","Assassination.Rogue"
"Rogue","Assassination","Alacrity","","Assassination.Rogue"
"Rogue","Assassination","Poison Bomb","","Assassination.Rogue"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Mage","Frost","Lonely Winter","","Frost.Mage"
"Mage","Frost","Shimmer","","Frost.Mage"
"Mage","Frost","Incanter's Flow","","Frost.Mage"
"Mage","Frost","Frozen Touch","","Frost.Mage"
"Mage","Frost","Ring of Frost","","Frost.Mage"
"Mage","Frost","Freezing Rain","","Frost.Mage"
"Mage","Frost","Thermal Void","","Frost.Mage"
"Hunter","Marksmanship","Master Marksman","","Marksmanship.Hunter"
"Hunter","Marksmanship","Careful Aim","","Marksmanship.Hunter"
"Hunter","Marksmanship","Camouflage","","Marksmanship.Hunter"
"Hunter","Marksmanship","Streamline","","Marksmanship.Hunter"
"Hunter","Marksmanship","Posthaste","","Marksmanship.Hunter"
"Hunter","Marksmanship","Double Tap","","Marksmanship.Hunter"
"Hunter","Marksmanship","Lock and Load","","Marksmanship.Hunter"
"Priest","Holy","Enlightenment","","Holy.Priest"
"Priest","Holy","Body and Soul","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Priest","Holy","Renewed Faith","","Holy.Priest"
"Priest","Holy","Angelic Feather","","Holy.Priest"
"Priest","Holy","Guardian Angel","","Holy.Priest"
"Priest","Holy","Censure","","Holy.Priest"
"Priest","Holy","Surge of Light","","Holy.Priest"
"Priest","Holy","Benediction","","Holy.Priest"
"Priest","Holy","Apotheosis","","Holy.Priest"
"Druid","Guardian","Blood Frenzy","","Guardian.Druid"
"Druid","Guardian","Wild Charge","","Guardian.Druid"
"Druid","Guardian","Balance Affinity","","Guardian.Druid"
"Druid","Guardian","Mass Entanglement","","Guardian.Druid"
"Druid","Guardian","Incarnation: Guardian of Ursoc","","Guardian.Druid"
"Druid","Guardian","Survival of the Fittest","","Guardian.Druid"
"Druid","Guardian","Rend and Tear","","Guardian.Druid"
"Hunter","Survival","Viper's Venom","","Survival.Hunter"
"Hunter","Survival","Guerrilla Tactics","","Survival.Hunter"
"Hunter","Survival","Camouflage","","Survival.Hunter"
"Hunter","Survival","Steel Trap","","Survival.Hunter"
"Hunter","Survival","Posthaste","","Survival.Hunter"
"Hunter","Survival","Flanking Strike","","Survival.Hunter"
"Hunter","Survival","Chakrams","","Survival.Hunter"
"Shaman","Elemental","Echo of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Echoing Shock","","Elemental.Shaman"
"Shaman","Elemental","Earth Shield","","Elemental.Shaman"
"Shaman","Elemental","Master of the Elements","","Elemental.Shaman"
"Shaman","Elemental","Nature's Guardian","","Elemental.Shaman"
"Shaman","Elemental","Primal Elementalist","","Elemental.Shaman"
